step,amount,Amount Category,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
274,154221.1,1,314.0,154535.1,0.0,0.0,0,False,False,False,False
207,288321.89,1,0.0,0.0,2225717.83,2514039.72,0,True,False,False,False
398,55247.48,1,57609.835,0.0,11215285.22,11270532.7,1,True,False,False,False
280,261193.91,1,768665.27,1029859.18,472385.87,211191.96,0,False,False,False,False
59,192765.49,1,192765.49,0.0,3252407.57,156735.255,1,True,False,False,False
347,101802.04,1,5697958.87,5799760.92,457800.0,355997.95,0,False,False,False,False
278,17999.85,1,640984.89,658984.74,945494.01,927494.17,0,False,False,False,False
566,1828.6,0,1828.6,0.0,615881.78,617710.37,1,True,False,False,False
299,368335.21,1,84707.0,0.0,0.0,368335.21,0,True,False,False,False
231,35108.35,1,21047.0,0.0,0.0,0.0,0,False,False,True,False
325,17503.81,1,57609.835,127008.19,0.0,0.0,0,False,False,True,False
589,164296.85,1,164296.85,0.0,0.0,0.0,1,False,False,False,True
228,242664.94,1,57609.835,0.0,1237848.94,1480513.88,0,True,False,False,False
514,7329.61,1,268026.91,260697.3,0.0,0.0,0,False,False,True,False
68,2026529.56,1,2026529.56,0.0,0.0,0.0,1,False,False,False,True
137,14552.03,1,30501.0,15948.97,0.0,156735.255,0,True,False,False,False
646,135845.3,1,0.0,0.0,0.0,0.0,1,True,False,False,False
405,5138.33,1,4708129.31,4713267.64,178860.7,173722.37,0,False,False,False,False
462,155028.83,1,155028.83,0.0,0.0,0.0,1,False,False,False,True
405,10000000.0,2,12740879.15,2740879.15,0.0,0.0,1,False,False,False,True
94,60306.78,1,1359281.14,1419587.92,8288967.18,8228660.4,0,False,False,False,False
648,774868.1,1,57609.835,0.0,0.0,0.0,1,False,False,False,True
39,13496.96,1,14540.0,1043.04,0.0,0.0,0,False,False,True,False
691,1518718.03,1,1518718.03,0.0,0.0,-20309074.74,1,False,False,False,True
160,23419.72,1,0.0,0.0,0.0,22764126.57717535,0,False,False,True,False
19,40670.09,1,0.0,0.0,89997.22,130667.31,0,True,False,False,False
34,865948.49,1,865948.49,0.0,0.0,0.0,1,False,False,False,True
121,130987.75,1,130987.75,0.0,0.0,156735.255,1,False,False,False,True
187,16100.84,1,0.0,0.0,2977319.76,2993420.6,0,True,False,False,False
324,465208.21,1,3180898.91,3646107.13,982996.22,517788.0,0,False,False,False,False
154,17170.57,1,458281.42,441110.85,0.0,0.0,0,False,False,True,False
138,252908.08,1,29414.0,0.0,54236.37,307144.45,0,True,False,False,False
629,114253.58,1,114253.58,0.0,0.0,114253.58,1,True,False,False,False
179,22666.19,1,0.0,0.0,91760.23,114426.42,0,True,False,False,False
378,266923.03,1,4103390.36,4370313.38,626571.64,359648.61,0,False,False,False,False
377,862.62,0,64704.0,63841.38,0.0,0.0,0,False,False,True,False
582,47662.13,1,47662.13,0.0,0.0,156735.255,1,False,False,False,True
306,225836.96,1,389548.33,615385.29,298726.99,72890.03,0,False,False,False,False
203,48299.77,1,48299.77,0.0,0.0,0.0,1,False,False,False,True
310,2523.31,0,10997.0,8473.69,0.0,0.0,0,False,False,True,False
19,111764.37,1,30984.0,142748.37,248912.01,156735.255,0,False,False,False,False
409,71921.7,1,71921.7,0.0,42131.23,156735.255,1,True,False,False,False
741,10000000.0,2,35674547.89,25674547.89,0.0,0.0,1,False,False,False,True
40,161163.74,1,0.0,0.0,2315645.3,2476809.04,0,True,False,False,False
14,8822.87,1,434.0,9256.87,0.0,231798.6,0,False,False,False,False
134,59194.04,1,0.0,0.0,188690.1,247884.15,0,True,False,False,False
596,484902.4,1,7095.0,0.0,5442136.07,5927038.47,0,False,False,False,True
179,2585.27,0,81873.46,79288.19,0.0,0.0,0,False,False,True,False
323,193577.7,1,59967.0,253544.7,103692.4,0.0,0,False,False,False,False
283,186.95,0,1059.0,872.05,0.0,0.0,0,False,False,True,False
491,580387.06,1,580387.06,0.0,1624593.89,2204980.95,1,True,False,False,False
518,346553.66,1,0.0,0.0,431323.69,777877.35,0,False,False,False,True
330,243366.96,1,69608.0,0.0,728619.51,971986.47,0,True,False,False,False
282,12804.7,1,27905.0,15100.3,0.0,0.0,0,False,False,True,False
18,42783.4,1,62627.68,19844.27,422044.23,576965.35,0,True,False,False,False
296,40593.23,1,40593.23,0.0,173347.8,213941.02,1,True,False,False,False
346,11771.34,1,0.0,0.0,0.0,0.0,0,False,False,True,False
322,79890.94,1,0.0,0.0,262635.74,342526.68,0,True,False,False,False
10,17720.81,1,1276136.08,1258415.27,0.0,0.0,0,False,False,True,False
299,7315.09,1,279733.49,272418.4,19601975.286854677,0.0,0,False,False,True,False
235,329556.03,1,0.0,0.0,450836.21,780392.24,0,True,False,False,False
227,17561.99,1,202140.88,184578.88,0.0,0.0,0,False,False,True,False
733,1548376.44,1,1548376.44,0.0,2317541.56,3865918.0,1,True,False,False,False
299,135845.3,1,-18038420.04,0.0,553497.97,897220.42,0,True,False,False,False
19,6985.05,1,11609601.72,11616586.77,248083.12,301244.23,0,False,False,False,False
336,273661.48,1,1782950.13,2056611.61,429496.56,155835.08,0,False,False,False,False
282,181647.66,1,181647.66,0.0,0.0,0.0,1,False,False,False,True
165,274103.46,1,0.0,0.0,673009.74,947113.19,0,True,False,False,False
345,8994286.69,2,8994286.69,0.0,0.0,8994286.69,1,True,False,False,False
670,1097309.24,1,1097309.24,0.0,0.0,1097309.24,1,True,False,False,False
210,1452.44,0,163119.8,161667.36,0.0,0.0,0,False,False,True,False
213,1123639.01,1,1123639.01,0.0,0.0,1123639.01,1,True,False,False,False
98,1273674.05,1,1273674.05,0.0,-17824680.14,1273674.05,1,True,False,False,False
45,5188875.35,2,5188875.35,0.0,11465.0,5020573.28,1,True,False,False,False
220,3379009.86,2,3379009.86,0.0,1760983.92,5139993.78,1,True,False,False,False
159,2824.73,0,0.0,0.0,0.0,0.0,0,False,False,True,False
190,309916.66,1,0.0,0.0,703168.52,1013085.18,0,True,False,False,False
436,2388542.02,1,2388542.02,0.0,14775.9,2403317.91,1,True,False,False,False
401,37769.89,1,0.0,0.0,293580.55,331350.44,0,True,False,False,False
183,253151.57,1,142.0,253293.57,1764035.6,1510884.03,0,False,False,False,False
277,226804.13,1,226804.13,0.0,0.0,0.0,1,False,False,False,True
354,135845.3,1,101681.0,0.0,0.0,109209.63,0,True,False,False,False
162,135845.3,1,20785129.79,21157609.96,4004356.75,3631876.58,0,False,False,False,False
308,109573.94,1,17612.0,0.0,0.0,109573.94,0,True,False,False,False
36,108009.34,1,10080.0,0.0,0.0,108009.34,0,True,False,False,False
260,6260.12,1,25281.0,19020.88,0.0,0.0,0,False,False,True,False
394,147957.23,1,147957.23,0.0,0.0,0.0,1,False,False,False,True
188,1005.1,0,2154.0,1148.9,0.0,0.0,0,False,False,True,False
18,8008.85,1,0.0,0.0,0.0,0.0,0,False,False,True,False
250,290236.53,1,0.0,0.0,492628.16,782864.69,0,True,False,False,False
438,1648547.69,1,1648547.69,0.0,0.0,0.0,1,False,False,False,True
208,102563.67,1,10455.0,113018.67,0.0,0.0,0,False,False,False,False
27,494244.61,1,494244.61,0.0,0.0,0.0,1,False,False,False,True
411,1464008.18,1,1464008.18,0.0,0.0,0.0,1,False,False,False,True
373,160896.63,1,0.0,0.0,148771.92,309668.55,0,True,False,False,False
158,171456.83,1,171456.83,0.0,546812.73,718269.56,1,True,False,False,False
132,3735525.0,2,3735525.0,0.0,0.0,0.0,1,False,False,False,True
522,135845.3,1,73561.74,0.0,0.0,73561.74,1,True,False,False,False
332,3763.13,1,168.0,0.0,0.0,0.0,0,False,False,True,False
40,65775.3,1,21461.0,0.0,19014.88,84790.19,0,True,False,False,False
327,57344.55,1,45867.0,103211.55,0.0,0.0,0,False,False,False,False
404,135845.3,1,0.0,0.0,2944617.98,2993542.58,0,True,False,False,False
353,278237.43,1,68469.0,346706.43,37827.99,0.0,0,False,False,False,False
19,120869.41,1,335525.0,214655.59,470388.67,156735.255,0,True,False,False,False
262,50227.03,1,0.0,0.0,818644.37,868871.4,0,True,False,False,False
163,234475.37,1,2187362.21,2421837.58,1369278.83,1134803.45,0,False,False,False,False
626,55740.39,1,55740.39,0.0,0.0,0.0,1,False,False,False,True
420,1464160.5,1,1464160.5,0.0,0.0,0.0,1,False,False,False,True
235,204172.9,1,34025.0,0.0,0.0,408097.74,0,True,False,False,False
253,5487.03,1,0.0,0.0,0.0,0.0,0,False,False,True,False
307,107699.41,1,200222.0,92522.59,306953.01,414652.42,0,True,False,False,False
205,60248.35,1,0.0,0.0,1079837.94,1140086.29,0,True,False,False,False
139,182826.44,1,517797.0,334970.56,2257024.33,2439850.77,0,True,False,False,False
523,921894.19,1,921894.19,0.0,523285.83,1445180.02,1,True,False,False,False
398,5618179.9,2,5618179.9,0.0,0.0,0.0,1,False,False,False,True
250,248232.56,1,0.0,0.0,956917.66,1205150.22,0,True,False,False,False
449,12042.05,1,0.0,0.0,0.0,0.0,0,False,False,True,False
402,139371.67,1,20236.0,0.0,1382903.14,1522274.81,0,True,False,False,False
657,2429711.09,1,2429711.09,0.0,0.0,0.0,1,False,False,False,True
426,10339516.78897634,2,0.0,0.0,0.0,0.0,0,False,False,True,False
355,176976.4,1,199673.0,22696.6,0.0,176976.4,0,True,False,False,False
297,32062.41,1,0.0,0.0,0.0,0.0,0,False,False,True,False
375,948.04,0,40443.0,39494.96,0.0,0.0,0,False,False,True,False
21,13994.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
11,307189.29,1,0.0,0.0,0.0,630768.87,0,True,False,False,False
282,1210.2,0,32957.03,31746.83,0.0,0.0,0,False,False,True,False
43,135845.3,1,50979.0,133761.19,6758384.77,6607816.56,0,False,False,False,False
162,1844474.45,1,0.0,0.0,4525438.73,6369913.18,0,False,False,False,True
634,215299.28,1,215299.28,0.0,0.0,156735.255,1,False,False,False,True
680,2254417.02,1,2254417.02,0.0,0.0,0.0,1,False,False,False,True
92,1461930.03,1,1461930.03,0.0,3762496.73,5224426.76,1,True,False,False,False
348,269601.61,1,0.0,0.0,1144017.14,1413618.76,0,False,False,False,True
238,4316.26,1,20452.0,16135.74,0.0,0.0,0,False,False,True,False
327,250006.64,1,0.0,0.0,1066564.37,1316571.01,0,True,False,False,False
299,19977.56,1,0.0,0.0,0.0,0.0,0,False,False,True,False
175,319208.14,1,319208.14,0.0,0.0,0.0,1,False,False,False,True
205,7939.2,1,91687.58,83748.39,0.0,0.0,0,False,False,True,False
36,14399.54,1,0.0,0.0,0.0,156735.255,0,False,False,True,False
396,103722.99,1,7045.0,0.0,0.0,103722.99,0,True,False,False,False
137,10339516.78897634,2,1265379.37,0.0,0.0,0.0,1,False,False,False,True
326,135845.3,1,478078.24,0.0,0.0,478078.24,1,True,False,False,False
262,68230.32,1,68230.32,0.0,0.0,68230.32,1,True,False,False,False
283,113360.8,1,113360.8,0.0,0.0,0.0,1,False,False,False,True
43,135845.3,1,118754.54,281174.34,195087.57,32667.78,0,False,False,False,False
138,234723.4,1,234723.4,0.0,0.0,0.0,1,False,False,False,True
284,800115.05,1,800115.05,0.0,317406.39,1117521.44,1,True,False,False,False
185,63009.43,1,63009.43,0.0,-17824680.14,1120349.36,1,True,False,False,False
164,20362.16,1,647285.0,626922.84,0.0,0.0,0,False,False,True,False
144,11108.2,1,102075.31,16878483.96034769,0.0,0.0,0,False,False,True,False
16,121626.82,1,-18038420.04,0.0,0.0,0.0,1,False,False,False,True
501,10000000.0,2,10000000.0,0.0,11656587.57,156735.255,1,True,False,False,False
249,299298.5,1,299298.5,0.0,0.0,0.0,1,False,False,False,True
406,134256.44,1,0.0,0.0,496215.96,630472.4,0,False,False,False,True
254,17323.6,1,948027.0,930703.4,0.0,0.0,0,False,False,True,False
451,576730.61,1,32489.06,0.0,1054225.87,1630956.48,0,True,False,False,False
138,1574604.1,1,0.0,0.0,4748284.65,6322888.76,0,False,False,False,True
304,306668.09,1,32983.0,0.0,931053.39,1237721.48,0,True,False,False,False
330,135845.3,1,19692.68,0.0,0.0,19692.68,1,True,False,False,False
228,3345.29,1,1147287.48,1150632.78,235072.33,231727.04,0,False,False,False,False
240,806850.06,1,806850.06,0.0,0.0,0.0,1,False,False,False,True
274,527.03,0,0.0,0.0,0.0,0.0,0,False,False,True,False
523,1200702.71,1,1200702.71,0.0,0.0,0.0,1,False,False,False,True
13,101417.34,1,0.0,0.0,687414.28,788831.62,0,True,False,False,False
594,1592602.27,1,1592602.27,0.0,561920.93,2154523.2,1,True,False,False,False
191,555.6,0,237877.0,237321.4,0.0,0.0,0,False,False,True,False
16,121626.82,1,121626.82,0.0,653744.34,775371.16,1,True,False,False,False
280,13744.75,1,5123.0,0.0,0.0,0.0,0,False,False,True,False
206,2043.71,0,2462.0,418.29,161335.37,163379.09,0,False,True,False,False
547,400276.72,1,400276.72,0.0,0.0,0.0,1,False,False,False,True
187,164104.21,1,0.0,0.0,1649136.53,1813240.74,0,True,False,False,False
36,155121.29,1,21506.0,176627.29,1452681.5,1297560.22,0,False,False,False,False
361,1082308.05,1,1082308.05,0.0,13646872.52,14729180.57,1,True,False,False,False
490,4418.89,1,10248.0,5829.11,0.0,0.0,0,False,False,True,False
650,230652.43,1,230652.43,0.0,55063.86,285716.3,1,True,False,False,False
104,803794.53,1,803794.53,0.0,305482.84,1109277.37,1,True,False,False,False
202,7355.94,1,50625.28,43269.34,0.0,156735.255,0,False,False,True,False
229,11499.13,1,0.0,0.0,0.0,0.0,0,False,False,True,False
557,3571807.73,2,3571807.73,0.0,527694.86,4099502.59,1,True,False,False,False
171,1777674.32,1,1777674.32,0.0,0.0,0.0,1,False,False,False,True
676,171572.06,1,171572.06,0.0,0.0,0.0,1,False,False,False,True
181,60177.71,1,257417.0,197239.29,0.0,22764126.57717535,0,False,False,True,False
153,168891.12,1,57609.835,2933976.15,313231.52,144340.4,0,False,False,False,False
145,9467.62,1,9467.62,0.0,92573.18,102040.81,1,True,False,False,False
374,2810472.74,1,57609.835,0.0,6566019.41,9376492.14,0,False,False,False,True
350,4287.81,1,656756.0,652468.19,0.0,0.0,0,False,False,True,False
397,318767.4,1,287637.73,606405.13,358551.22,39783.82,0,False,False,False,False
212,157176.16,1,0.0,0.0,204639.53,361815.69,0,True,False,False,False
141,1589614.75,1,57609.835,0.0,2163508.38,3753123.13,1,True,False,False,False
17,146272.46,1,0.0,0.0,407827.39,554099.85,0,True,False,False,False
140,11733.15,1,20255176.65949037,9694.85,0.0,156735.255,0,False,False,True,False
407,312955.14,1,312955.14,0.0,0.0,156735.255,1,True,False,False,False
36,440532.07,1,1265.0,0.0,159906.52,600438.59,0,True,False,False,False
189,1954.61,0,44894.0,0.0,0.0,0.0,0,False,False,True,False
40,7366.73,1,714.0,0.0,0.0,7366.73,0,True,False,False,False
359,105733.45,1,105733.45,0.0,934471.58,1040205.03,1,True,False,False,False
187,11035.47,1,662.0,0.0,0.0,0.0,0,False,False,True,False
25,249159.26,1,249159.26,0.0,285997.41,535156.67,1,True,False,False,False
394,35351.31,1,0.0,0.0,0.0,0.0,0,False,False,True,False
214,2582313.07,1,2582313.07,0.0,0.0,0.0,1,False,False,False,True
261,8639.93,1,8639.93,0.0,0.0,0.0,1,False,False,False,True
694,186567.41,1,186567.41,0.0,0.0,0.0,1,False,False,False,True
360,2206.09,0,30366.0,28159.91,0.0,0.0,0,False,False,True,False
589,29198.39,1,99062.0,69863.61,0.0,0.0,0,False,False,True,False
349,64390.63,1,12185.0,0.0,0.0,0.0,0,False,False,True,False
149,172510.95,1,172510.95,0.0,0.0,0.0,1,False,False,False,True
286,1009998.35,1,0.0,0.0,1420642.35,2430640.71,0,False,False,False,True
394,339280.48,1,61216.0,0.0,104559.82,443840.3,0,True,False,False,False
139,3293.14,1,2511208.4,2514501.54,266309.33,263016.19,0,False,False,False,False
406,10000000.0,2,12426076.89,2426076.89,0.0,0.0,1,False,False,False,True
371,16264.71,1,0.0,0.0,0.0,156735.255,0,False,False,True,False
327,277382.0,1,295.0,0.0,756993.66,1034375.66,0,True,False,False,False
45,59062.53,1,57609.835,0.0,2322252.17,2381314.7,0,True,False,False,False
164,167264.48,1,22348.0,0.0,0.0,167264.48,0,True,False,False,False
162,478445.59,1,5655.0,0.0,52636.29,531081.88,0,True,False,False,False
308,271424.62,1,10736.0,282160.62,5186450.27,4915025.65,0,False,False,False,False
124,9639052.83,2,9639052.83,0.0,313136.58,9952189.42,1,True,False,False,False
311,59094.15,1,10566124.16,10625218.32,576000.88,516906.72,0,False,False,False,False
18,134610.79,1,24460.0,0.0,1440327.78,1574938.56,0,True,False,False,False
30,109401.88,1,109401.88,0.0,245588.62,354990.5,1,True,False,False,False
325,17730.88,1,136.0,0.0,0.0,0.0,0,False,False,True,False
389,173668.46,1,173668.46,0.0,383083.73,556752.19,1,True,False,False,False
68,915266.65,1,915266.65,0.0,2415414.35,3330681.0,1,True,False,False,False
18,365966.51,1,29009.0,0.0,0.0,1222346.24,0,True,False,False,False
211,96260.24,1,0.0,0.0,8802556.25,8898816.48,0,True,False,False,False
370,93148.36,1,51762.0,144910.36,1205691.89,1112543.53,0,False,False,False,False
17,7888.61,1,253165.96,245277.35,0.0,0.0,0,False,False,True,False
649,733119.42,1,733119.42,0.0,2751163.93,3484283.35,1,True,False,False,False
392,2887744.35,1,2887744.35,0.0,0.0,2887744.35,1,True,False,False,False
680,674541.55,1,674541.55,0.0,19601975.286854677,688022.97,1,True,False,False,False
250,0.0,0,0.0,0.0,0.0,0.0,1,True,False,False,False
185,10318.49,1,255623.0,245304.51,142385.85,152704.34,0,True,False,False,False
353,839008.91,1,839008.91,0.0,0.0,1203609.26,1,True,False,False,False
402,755333.98,1,3844814.24,4600148.21,1233599.52,478265.54,0,False,False,False,False
396,111720.3,1,0.0,0.0,169764.39,281484.69,0,True,False,False,False
16,39786.73,1,9917687.64,9957474.37,429980.23,517521.08,0,False,False,False,False
247,333082.71,1,333082.71,0.0,0.0,0.0,1,False,False,False,True
183,11804.96,1,28149.15,16344.19,0.0,0.0,0,False,False,True,False
186,41835.19,1,41376.0,0.0,247222.41,289057.6,0,True,False,False,False
162,360517.63,1,0.0,0.0,2273100.61,2633618.23,0,True,False,False,False
557,3332748.16,2,3332748.16,0.0,0.0,156735.255,1,False,False,False,True
323,62946.67,1,5504.0,0.0,0.0,0.0,0,False,False,True,False
16,135845.3,1,2701905.3,0.0,57418.0,156735.255,1,True,False,False,False
350,90900.11,1,99340.0,8439.89,0.0,156735.255,0,True,False,False,False
163,1153200.73,1,1153200.73,0.0,0.0,0.0,1,False,False,False,True
373,428765.08,1,1925579.56,2354344.63,10203389.2,9774624.12,0,False,False,False,False
229,162014.25,1,0.0,0.0,12737306.5,12899320.75,0,True,False,False,False
576,25040.78,1,57609.835,0.0,0.0,156735.255,1,False,False,False,True
568,66188.66,1,66188.66,0.0,0.0,0.0,1,False,False,False,True
58,109525.67,1,109525.67,-15620565.64,0.0,4106868.28,1,True,False,False,False
35,454511.73,1,454511.73,0.0,140892.24,595403.98,1,True,False,False,False
94,11139.91,1,0.0,0.0,0.0,0.0,0,False,False,True,False
163,121055.96,1,62914.0,183969.96,68772.46,0.0,0,False,False,False,False
343,540530.08,1,540530.08,0.0,0.0,0.0,1,False,False,False,True
590,179725.06,1,179725.06,0.0,131709.81,311434.88,1,True,False,False,False
185,256773.96,1,6382.0,0.0,0.0,256773.96,0,True,False,False,False
254,135845.3,1,0.0,0.0,1504105.33,1601806.57,0,True,False,False,False
120,107773.49,1,107773.49,0.0,0.0,0.0,1,False,False,False,True
131,287466.78,1,25735200.78,26022667.57,3449147.47,156735.255,0,False,False,False,False
1,132842.64,1,4499.08,0.0,0.0,156735.255,1,True,False,False,False
94,4578.3,1,181.0,0.0,0.0,0.0,0,False,False,True,False
374,30706.87,1,0.0,0.0,0.0,156735.255,0,False,False,True,False
205,2356.31,0,0.0,0.0,0.0,0.0,0,False,False,True,False
152,102945.99,1,102945.99,0.0,2276404.45,2379350.44,1,True,False,False,False
371,187479.86,1,0.0,0.0,354927.23,542407.09,0,True,False,False,False
400,347836.78,1,3824955.07,0.0,360335.84,12499.06,0,False,False,False,False
230,149996.47,1,3439533.97,3589530.44,595678.76,445682.3,0,False,False,False,False
212,124607.54,1,3142559.19,3267166.74,930475.14,805867.59,0,False,False,False,False
424,2772748.37,1,2772748.37,0.0,0.0,2772748.37,1,True,False,False,False
324,31932.99,1,20477.0,0.0,0.0,-20309074.74,0,False,False,True,False
299,2616712.14,1,238473.0,0.0,1659690.81,4276402.95,0,False,False,False,True
248,18035.14,1,18035.14,0.0,0.0,0.0,1,False,False,False,True
225,151824.63,1,7748542.26,7900366.89,1169130.2,1017305.57,0,False,False,False,False
137,69862.4,1,0.0,0.0,121152.61,191015.0,0,False,False,False,True
377,87788.97,1,2014099.97,2101888.94,774751.6,686962.63,0,False,False,False,False
34,52557.21,1,52557.21,0.0,0.0,52557.21,1,True,False,False,False
156,12193.05,1,57609.835,0.0,0.0,0.0,0,False,False,True,False
140,1812.06,0,172302.98,170490.93,0.0,0.0,0,False,False,True,False
309,2019508.99,1,2019508.99,0.0,15973.05,2035482.04,1,True,False,False,False
428,3028421.03,2,3028421.03,0.0,4503234.54,7531655.57,1,True,False,False,False
79,432254.84,1,432254.84,0.0,0.0,0.0,1,False,False,False,True
327,118212.96,1,0.0,0.0,977245.98,1095458.94,0,True,False,False,False
328,13609.61,1,0.0,0.0,0.0,0.0,0,False,False,True,False
397,18525.24,1,325720.91,0.0,0.0,0.0,0,False,False,True,False
346,389632.19,1,21670.0,411302.19,48070.86,0.0,0,False,False,False,False
594,217357.58,1,217357.58,0.0,0.0,0.0,1,False,False,False,True
403,220806.08,1,0.0,0.0,0.0,1514789.59,0,True,False,False,False
497,1939519.45,1,1939519.45,0.0,0.0,0.0,1,False,False,False,True
349,206272.44,1,4888.0,0.0,0.0,206272.44,0,True,False,False,False
41,340208.0,1,413517.0,73309.0,1295406.93,1635614.93,0,True,False,False,False
185,311089.14,1,0.0,0.0,1184172.38,1637883.49,0,True,False,False,False
176,665489.33,1,665489.33,0.0,1184319.45,1849808.78,1,True,False,False,False
202,111326.57,1,15861.0,127187.57,0.0,0.0,0,False,False,False,False
694,715662.13,1,715662.13,0.0,0.0,0.0,1,False,False,False,True
204,463024.03,1,2840.0,0.0,971995.78,1435019.82,0,True,False,False,False
139,135845.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
473,7009.93,1,7009.93,0.0,0.0,0.0,1,False,False,False,True
625,2480321.85,1,2480321.85,0.0,42477.24,2522799.09,1,True,False,False,False
160,111049.18,1,23245.0,134294.18,118207.85,0.0,0,False,False,False,False
231,330733.34,1,7163.0,0.0,502326.58,833059.92,0,True,False,False,False
185,476890.47,1,476890.47,0.0,496043.55,972934.02,1,True,False,False,False
299,276292.35,1,0.0,0.0,0.0,2970699.83,0,True,False,False,False
298,488030.08,1,488030.08,0.0,64147.06,552177.14,1,True,False,False,False
281,182229.42,1,100184.0,0.0,0.0,182229.42,0,True,False,False,False
348,128.73,0,0.0,0.0,0.0,0.0,0,False,False,True,False
277,164157.19,1,0.0,0.0,3562116.64,3726273.84,0,True,False,False,False
422,135845.3,1,384475.0,378006.58,0.0,0.0,0,False,False,True,False
592,406661.32,1,57609.835,0.0,2546338.78,2953000.11,0,True,False,False,False
307,7579.26,1,0.0,0.0,0.0,0.0,0,False,False,True,False
22,1832091.33,1,0.0,0.0,2020129.37,3852220.7,0,False,False,False,True
347,251991.96,1,0.0,0.0,511923.6,763915.56,0,True,False,False,False
15,14673.7,1,0.0,0.0,0.0,0.0,0,False,False,True,False
380,4422.45,1,2981.42,0.0,0.0,0.0,0,False,False,True,False
354,37660.82,1,82767.79,45106.97,0.0,0.0,0,False,False,True,False
205,265948.05,1,20951.0,0.0,418227.43,684175.49,0,True,False,False,False
373,1267779.9,1,25227.0,0.0,367587.21,1635367.11,0,False,False,False,True
455,7618.49,1,7618.49,0.0,0.0,7618.49,1,True,False,False,False
214,4210.35,1,28353.0,24142.65,0.0,0.0,0,False,False,True,False
348,158241.99,1,0.0,0.0,1590917.9,1749159.88,0,False,False,False,True
356,11932.29,1,17857.0,5924.71,0.0,0.0,0,False,False,True,False
347,67091.96,1,0.0,0.0,1167608.44,1234700.4,0,True,False,False,False
656,44540.11,1,839.0,0.0,0.0,44540.11,0,True,False,False,False
325,1445166.74,1,1445166.74,0.0,0.0,0.0,1,False,False,False,True
161,5518.77,1,397994.0,392475.23,0.0,0.0,0,False,False,True,False
528,1016302.6,1,1016302.6,0.0,0.0,0.0,1,False,False,False,True
211,93103.6,1,0.0,0.0,625934.51,719038.11,0,True,False,False,False
140,19509.98,1,1103677.59,1123187.57,816020.03,796510.05,0,False,False,False,False
300,264058.41,1,264058.41,0.0,0.0,0.0,1,False,False,False,True
302,1822.04,0,0.0,0.0,0.0,0.0,0,False,False,True,False
685,1933121.35,1,1933121.35,0.0,298353.09,2231474.43,1,True,False,False,False
237,34911.91,1,7348.12,0.0,1770440.97,1805352.88,0,False,False,False,True
496,2142.05,0,31151.0,0.0,0.0,155784.6,0,False,True,False,False
661,105632.74,1,8987493.66,9093126.4,138486.47,32853.73,0,False,False,False,False
570,9274.56,1,9274.56,0.0,0.0,9274.56,1,True,False,False,False
156,135845.3,1,805319.81,0.0,0.0,0.0,1,False,False,False,True
386,442290.23,1,442290.23,0.0,0.0,0.0,1,False,False,False,True
17,1145.06,0,101818.47,100673.41,0.0,0.0,0,False,False,True,False
300,278153.53,1,0.0,0.0,594022.39,872175.92,0,True,False,False,False
307,1072345.79,1,1072345.79,0.0,0.0,1072345.79,1,True,False,False,False
42,129301.5,1,11036.0,140337.5,0.0,0.0,0,False,False,False,False
92,271908.4,1,271908.4,0.0,1488088.26,1759996.66,1,True,False,False,False
378,161323.71,1,106017.0,0.0,0.0,161323.71,0,True,False,False,False
16,176155.65,1,5576.0,181731.65,468514.79,4072.89,0,False,False,False,False
436,135845.3,1,1532229.72,0.0,89278.84,1621508.56,1,True,False,False,False
6,26768.5,1,26768.5,0.0,0.0,0.0,1,False,False,False,True
62,407833.62,1,407833.62,0.0,0.0,407833.62,1,True,False,False,False
483,7576324.61,2,7576324.61,0.0,0.0,7576324.61,1,True,False,False,False
370,87906.07,1,26781.0,16878483.96034769,150347.24,62441.17,0,False,False,False,False
201,784.83,0,250.0,0.0,0.0,0.0,0,False,False,True,False
301,19226.1,1,0.0,0.0,0.0,0.0,0,False,False,True,False
169,1179716.49,1,1179716.49,0.0,0.0,156735.255,1,True,False,False,False
665,866712.19,1,866712.19,0.0,2284736.59,3151448.78,1,True,False,False,False
299,28037.32,1,126123.0,98085.68,0.0,0.0,0,False,False,True,False
459,135845.3,1,277611.08,0.0,1588077.25,1865688.33,1,True,False,False,False
16,135845.3,1,2701905.3,0.0,0.0,0.0,1,False,False,False,True
718,10339516.78897634,2,66941.04,0.0,0.0,0.0,1,False,False,False,True
140,265205.43,1,27693.0,0.0,30320.68,295526.11,0,True,False,False,False
687,398157.05,1,398157.05,0.0,0.0,0.0,1,False,False,False,True
461,10339516.78897634,2,226689.16,-15620565.64,0.0,0.0,1,False,False,False,True
232,5084.5,1,0.0,0.0,0.0,0.0,0,False,False,True,False
375,115844.06,1,1757537.52,1873381.58,127112.71,11268.65,0,False,False,False,False
213,63448.24,1,39122.9,0.0,436474.6,499922.84,0,True,False,False,False
309,27345.67,1,0.0,0.0,0.0,0.0,0,False,False,True,False
582,1270565.77,1,1270565.77,0.0,216005.04,1486570.81,1,True,False,False,False
19,14847.55,1,0.0,0.0,0.0,0.0,0,False,False,True,False
203,14027.36,1,0.0,0.0,0.0,0.0,0,False,False,True,False
